event_class,feature,lead_h,auc,abs_auc,cliffs_delta,robust_d,median_event,median_control,n_event,n_control
flash_flood,sm_7_28,24,0.5553454883176189,0.5553454883176189,0.11069097663523775,0.1422709822654724,0.3230000138282776,0.296999990940094,1472,2942
flash_flood,sm2_delta_7d,24,0.5608521022130893,0.5608521022130893,0.12170420442617869,0.0833333358168602,0.0,-0.00299999862909317,1472,2941
flash_flood,mslp_hpa,24,0.4392910183940808,0.5607089816059192,-0.1214179632118384,-0.16418427228927612,1013.5999755859375,1014.7000122070312,1472,2944
flash_flood,mslp_tend_3h,24,0.46179868413279773,0.5382013158672023,-0.07640263173440454,-0.111111119389534,-0.20000000298023224,0.0,1472,2944
flash_flood,mslp_tend_6h,24,0.45822264701973064,0.5417773529802694,-0.08355470596053871,-0.1034482792019844,-0.5,-0.20000000298023224,1472,2944
flash_flood,mslp_tend_24h,24,0.4354503033066517,0.5645496966933483,-0.12909939338669663,-0.1627906858921051,-0.800000011920929,-0.10000000149011612,1472,2944
flash_flood,gust,24,0.567417656766895,0.567417656766895,0.13483531353379008,0.17391297221183777,7.199999809265137,6.400000095367432,1472,2944
flash_flood,gust_delta_6h,24,0.5199182290435964,0.5199182290435964,0.03983645808719283,0.029411867260932922,0.10000038146972656,0.0,1472,2944
flash_flood,gust_max_24h,24,0.5536706704498464,0.5536706704498464,0.10734134089969283,0.1190476268529892,10.199999809265137,9.699999809265137,1472,2944
flash_flood,wspd_10m,24,0.5433898810402883,0.5433898810402883,0.08677976208057658,0.10699255764484406,3.00832200050354,2.758622884750366,1472,2944
flash_flood,wspd_delta_6h,24,0.5181639009702859,0.5181639009702859,0.036327801940571725,0.0418713316321373,0.04644298553466797,-0.021256685256958008,1472,2944
flash_flood,gust_factor,24,0.5196838955798087,0.5196838955798087,0.039367791159617305,0.0509185791015625,2.259096622467041,2.2063984870910645,1472,2944
flash_flood,dir_veer_6h,24,0.5000160010240655,0.5000160010240655,3.2002048131030136e-05,-0.016392655670642853,19.460941314697266,20.000932693481445,1302,2544
flash_flood,dewpoint_dep,24,0.37579345703125,0.62420654296875,-0.2484130859375,-0.3161764144897461,3.1499996185302734,5.299999237060547,1472,2944
flash_flood,theta_e,24,0.5852545754445297,0.5852545754445297,0.1705091508890595,0.23692792654037476,324.4713134765625,317.47222900390625,1472,2944
flash_flood,theta_e_delta_24h,24,0.5979783864012287,0.5979783864012287,0.19595677280245738,0.2336546927690506,2.014220714569092,0.41345155239105225,1472,2944
flash_flood,tcwv,24,0.644266924249826,0.644266924249826,0.288533848499652,0.37276792526245117,32.150001525878906,23.799999237060547,1472,2937
flash_flood,tcwv_anom_7d,24,0.6836849426729434,0.6836849426729434,0.3673698853458869,0.4546562135219574,4.534523010253906,0.09702381491661072,1472,2937
flash_flood,blh,24,0.5074399805332267,0.5074399805332267,0.014879961066453395,0.040441177785396576,482.5,455.0,1472,2937
flash_flood,blh_delta_24h,24,0.5037591967550443,0.5037591967550443,0.00751839351008865,0.014084506779909134,5.0,0.0,1472,2937
flash_flood,snow_accum_14d,24,0.4955663554835184,0.5044336445164816,-0.008867289032963188,,0.0,0.0,1472,2944
flash_flood,snowmelt_proxy,24,0.5104767018770676,0.5104767018770676,0.020953403754135236,,0.0,0.0,1472,2944
flash_flood,rain_on_sat_6h,24,0.6315983562645937,0.6315983562645937,0.2631967125291874,0.15601703524589539,0.046805113554000854,0.0,1472,2942
flash_flood,rain_on_sat_24h,24,0.6303709349968966,0.6303709349968966,0.2607418699937931,0.23979024589061737,0.7929712533950806,0.03322683647274971,1472,2942
flash_flood,rain_on_sat_72h,24,0.6167742801037449,0.6167742801037449,0.23354856020748982,0.3230566084384918,4.505910396575928,1.1204473972320557,1472,2942
flash_flood,precip_1h,48,0.5246573954764295,0.5246573954764295,0.04931479095285907,,0.0,0.0,1472,2944
flash_flood,precip_sum_3h,48,0.5396719285355623,0.5396719285355623,0.07934385707112468,0.0,0.0,0.0,1472,2944
flash_flood,precip_sum_6h,48,0.5398809941369329,0.5398809941369329,0.07976198827386582,0.0,0.0,0.0,1472,2944
flash_flood,precip_sum_12h,48,0.5469724947202859,0.5469724947202859,0.09394498944057172,0.0,0.0,0.0,1472,2944
flash_flood,precip_sum_24h,48,0.5546490790037216,0.5546490790037216,0.10929815800744325,0.11764706671237946,0.6000000238418579,0.20000000298023224,1472,2944
flash_flood,precip_sum_48h,48,0.5594570109434074,0.5594570109434074,0.11891402188681477,0.16470587253570557,2.799999952316284,1.399999976158142,1472,2944
flash_flood,precip_sum_72h,48,0.5568936497592746,0.5568936497592746,0.11378729951854916,0.1256931573152542,5.099999904632568,3.4000000953674316,1472,2944
flash_flood,api_96h,48,0.5722938926999646,0.5722938926999646,0.14458778539992911,0.1974298506975174,16.068553924560547,11.794004440307617,1472,2944
flash_flood,wet_spell_h,48,0.5230874420339083,0.5230874420339083,0.04617488406781667,,0.0,0.0,1472,2944
flash_flood,wet_frac_72h,48,0.548507027004076,0.548507027004076,0.0970140540081521,0.17647060751914978,0.1388888955116272,0.0972222238779068,1472,2944
flash_flood,sm_0_7,48,0.550362834547631,0.550362834547631,0.10072566909526204,0.15445029735565186,0.32850000262260437,0.29899999499320984,1472,2942
flash_flood,sm_delta_7d,48,0.5368478630456958,0.5368478630456958,0.07369572609139152,0.06896546483039856,0.0019999947398900986,-0.0020000040531158447,1472,2941
flash_flood,sm_pct,48,0.5482922521546945,0.5482922521546945,0.09658450430938892,0.10962558537721634,0.5138407945632935,0.44290658831596375,1472,2941
flash_flood,sm_sat_ratio,48,0.54266650754377,0.54266650754377,0.08533301508753999,0.12467950582504272,0.847399115562439,0.8227709531784058,1444,2884
flash_flood,sm_7_28,48,0.5419813634247628,0.5419813634247628,0.08396272684952555,0.12154704332351685,0.3190000057220459,0.296999990940094,1472,2942
flash_flood,sm2_delta_7d,48,0.5253580839850391,0.5253580839850391,0.050716167970078274,0.05882231891155243,-0.001000046730041504,-0.003000006079673767,1472,2941
flash_flood,mslp_hpa,48,0.4808250383979206,0.5191749616020793,-0.03834992320415875,-0.08696229010820389,1014.0999755859375,1014.7000122070312,1472,2944
flash_flood,mslp_tend_3h,48,0.49318010009304114,0.5068198999069589,-0.013639799813917719,-0.05263157933950424,-0.10000000149011612,0.0,1472,2944
flash_flood,mslp_tend_6h,48,0.4962619716593809,0.5037380283406191,-0.007476056681238186,-0.06666667014360428,-0.30000001192092896,-0.10000000149011612,1472,2944
flash_flood,mslp_tend_24h,48,0.4969571263217746,0.5030428736782254,-0.0060857473564508435,0.0,-0.20000000298023224,-0.20000000298023224,1472,2944
flash_flood,gust,48,0.5178994537526583,0.5178994537526583,0.03579890750531667,0.021739112213253975,6.599999904632568,6.5,1472,2944
flash_flood,gust_delta_6h,48,0.5064937252628781,0.5064937252628781,0.012987450525756117,0.02857140079140663,0.09999990463256836,0.0,1472,2944
flash_flood,gust_max_24h,48,0.5103980138306357,0.5103980138306357,0.02079602766127131,0.024390339851379395,9.800000190734863,9.699999809265137,1472,2944
flash_flood,wspd_10m,48,0.5047944326707231,0.5047944326707231,0.009588865341446207,0.004334370605647564,2.795525074005127,2.785677671432495,1472,2944
flash_flood,wspd_delta_6h,48,0.5122497212458649,0.5122497212458649,0.02449944249172975,0.045785993337631226,0.05346477031707764,-0.01462852954864502,1472,2944
flash_flood,gust_factor,48,0.5165226436968336,0.5165226436968336,0.0330452873936673,0.014550341293215752,2.2188267707824707,2.2044103145599365,1472,2944
flash_flood,dir_veer_6h,48,0.5133313224560749,0.5133313224560749,0.02666264491214987,0.03912493586540222,20.732711791992188,19.453432083129883,1279,2561
flash_flood,dewpoint_dep,48,0.43385035148865786,0.5661496485113422,-0.13229929702268428,-0.176056370139122,4.100000381469727,5.350000381469727,1472,2944
flash_flood,theta_e,48,0.5492261803668478,0.5492261803668478,0.09845236073369557,0.1354418694972992,321.3111572265625,317.2631530761719,1472,2944
flash_flood,theta_e_delta_24h,48,0.5453889266304348,0.5453889266304348,0.09077785326086962,0.09145975857973099,1.0974243879318237,0.48586881160736084,1472,2944
flash_flood,tcwv,48,0.5772145767642226,0.5772145767642226,0.15442915352844522,0.23181819915771484,28.5,23.399999618530273,1472,2937
flash_flood,tcwv_anom_7d,48,0.5843895954538053,0.5843895954538053,0.16877919090761062,0.21844631433486938,1.826190710067749,-0.1672620326280594,1472,2937
flash_flood,blh,48,0.49262143139997927,0.5073785686000207,-0.014757137200041459,-0.017241379246115685,462.5,475.0,1472,2937
flash_flood,blh_delta_24h,48,0.5052822358292254,0.5052822358292254,0.010564471658450758,0.0,0.0,0.0,1472,2937
flash_flood,snow_accum_14d,48,0.4974109094399811,0.5025890905600189,-0.005178181120037761,,0.0,0.0,1472,2944
flash_flood,snowmelt_proxy,48,0.5074219442270204,0.5074219442270204,0.014843888454040721,,0.0,0.0,1472,2944
flash_flood,rain_on_sat_6h,48,0.5407853547299795,0.5407853547299795,0.08157070945995892,0.0,0.0,0.0,1472,2941
flash_flood,rain_on_sat_24h,48,0.5553539122673448,0.5553539122673448,0.11070782453468953,0.08522727340459824,0.22525951266288757,0.043598614633083344,1472,2941
flash_flood,rain_on_sat_72h,48,0.5570756120367222,0.5570756120367222,0.11415122407344436,0.1403491497039795,2.2842559814453125,1.038062334060669,1472,2941
flash_flood,precip_1h,72,0.5180301774426985,0.5180301774426985,0.03606035488539705,,0.0,0.0,1472,2944
flash_flood,precip_sum_3h,72,0.5199546886076323,0.5199546886076323,0.03990937721526455,0.0,0.0,0.0,1472,2944
flash_flood,precip_sum_6h,72,0.5288915507960185,0.5288915507960185,0.05778310159203692,0.0,0.0,0.0,1472,2944
flash_flood,precip_sum_12h,72,0.5335070316192108,0.5335070316192108,0.06701406323842152,0.0,0.0,0.0,1472,2944
flash_flood,precip_sum_24h,72,0.5342386458456404,0.5342386458456404,0.0684772916912808,0.06060606241226196,0.4000000059604645,0.20000000298023224,1472,2944
flash_flood,precip_sum_48h,72,0.5398152284676276,0.5398152284676276,0.07963045693525528,0.095238097012043,2.200000047683716,1.399999976158142,1472,2944
flash_flood,precip_sum_72h,72,0.5475585014473062,0.5475585014473062,0.09511700289461245,0.11654136329889297,4.850000381469727,3.3000001907348633,1472,2944
flash_flood,api_96h,72,0.5615152456359286,0.5615152456359286,0.12303049127185717,0.1819625198841095,15.380589485168457,11.568023681640625,1472,2944
flash_flood,wet_spell_h,72,0.5171789158494802,0.5171789158494802,0.03435783169896034,,0.0,0.0,1472,2944
flash_flood,wet_frac_72h,72,0.5385157219178285,0.5385157219178285,0.07703144383565697,0.17647060751914978,0.1388888955116272,0.0972222238779068,1472,2944
flash_flood,sm_0_7,72,0.5432752878107173,0.5432752878107173,0.08655057562143464,0.11340213567018509,0.3240000009536743,0.3019999861717224,1472,2942
flash_flood,sm_delta_7d,72,0.5194787570406398,0.5194787570406398,0.038957514081279676,0.03448282182216644,0.0,-0.0020000040531158447,1472,2941
flash_flood,sm_pct,72,0.5273107758748133,0.5273107758748133,0.054621551749626684,0.06896551698446274,0.47547170519828796,0.43018868565559387,1472,2941
flash_flood,sm_sat_ratio,72,0.5318344570281611,0.5318344570281611,0.06366891405632225,0.10644208639860153,0.8506594896316528,0.8301158547401428,1444,2883
flash_flood,sm_7_28,72,0.5385356706100553,0.5385356706100553,0.0770713412201105,0.11731842160224915,0.3179999887943268,0.296999990940094,1472,2942
flash_flood,sm2_delta_7d,72,0.5163135875109028,0.5163135875109028,0.03262717502180568,0.028571275994181633,-0.0020000040531158447,-0.00299999862909317,1472,2941
flash_flood,mslp_hpa,72,0.4756941624084357,0.5243058375915643,-0.04861167518312859,-0.0785696879029274,1014.2000122070312,1014.75,1472,2944
flash_flood,mslp_tend_3h,72,0.5038770592730978,0.5038770592730978,0.007754118546195565,0.055555559694767,0.0,-0.10000000149011612,1472,2944
flash_flood,mslp_tend_6h,72,0.49887217646059784,0.5011278235394021,-0.0022556470788043237,0.0,-0.20000000298023224,-0.20000000298023224,1472,2944
flash_flood,mslp_tend_24h,72,0.48549740075614367,0.5145025992438563,-0.029005198487712658,-0.024390246719121933,-0.30000001192092896,-0.20000000298023224,1472,2944
flash_flood,gust,72,0.5073494866124173,0.5073494866124173,0.0146989732248346,0.011111048981547356,6.449999809265137,6.400000095367432,1472,2944
flash_flood,gust_delta_6h,72,0.4989934391245274,0.5010065608754726,-0.002013121750945146,-0.02777775563299656,-0.09999990463256836,0.0,1472,2944
flash_flood,gust_max_24h,72,0.506177127023275,0.506177127023275,0.012354254046549995,0.0,9.800000190734863,9.800000190734863,1472,2944
flash_flood,wspd_10m,72,0.49589206861413043,0.5041079313858696,-0.008215862771739135,0.005243521649390459,2.787471294403076,2.775786876678467,1472,2944
flash_flood,wspd_delta_6h,72,0.5029534554436437,0.5029534554436437,0.005906910887287342,0.017942246049642563,0.01526343822479248,-0.012494087219238281,1472,2944
flash_flood,gust_factor,72,0.5182976244978733,0.5182976244978733,0.03659524899574662,0.03580129146575928,2.262779712677002,2.225553035736084,1472,2944
flash_flood,dir_veer_6h,72,0.5025760135006913,0.5025760135006913,0.005152027001382509,0.007084480486810207,20.224857330322266,19.988100051879883,1283,2567
flash_flood,dewpoint_dep,72,0.447356889288457,0.552643110711543,-0.10528622142308597,-0.1394558548927307,4.324999809265137,5.350000381469727,1472,2944
flash_flood,theta_e,72,0.5336100645011224,0.5336100645011224,0.06722012900224472,0.09033731371164322,320.09173583984375,317.3263244628906,1472,2944
flash_flood,theta_e_delta_24h,72,0.5238348630966446,0.5238348630966446,0.04766972619328924,0.07110347598791122,0.8589242696762085,0.37313610315322876,1472,2944
flash_flood,tcwv,72,0.550122314991636,0.550122314991636,0.100244629983272,0.12669679522514343,26.5,23.700000762939453,1472,2937
flash_flood,tcwv_anom_7d,72,0.5486697088126008,0.5486697088126008,0.0973394176252016,0.11598043143749237,1.1711310148239136,0.11488059908151627,1472,2937
flash_flood,blh,72,0.48784390682595374,0.5121560931740463,-0.024312186348092513,-0.03767123445868492,447.5,475.0,1472,2937
flash_flood,blh_delta_24h,72,0.494222767797664,0.505777232202336,-0.011554464404672005,0.0,0.0,0.0,1472,2937
flash_flood,snow_accum_14d,72,0.4985298488451087,0.5014701511548914,-0.002940302309782594,,0.0,0.0,1472,2944
flash_flood,snowmelt_proxy,72,0.503675839400697,0.503675839400697,0.00735167880139409,,0.0,0.0,1472,2944
flash_flood,rain_on_sat_6h,72,0.5299490523779253,0.5299490523779253,0.05989810475585067,0.0,0.0,0.0,1472,2941
flash_flood,rain_on_sat_24h,72,0.5334705272533743,0.5334705272533743,0.06694105450674859,0.04454165697097778,0.11283019185066223,0.028301887214183807,1472,2941
flash_flood,rain_on_sat_72h,72,0.5426023387490206,0.5426023387490206,0.08520467749804128,0.07515247166156769,1.6575472354888916,0.9879245162010193,1472,2941
flood,precip_1h,6,0.6287964354823975,0.6287964354823975,0.257592870964795,0.0,0.0,0.0,2429,4858
flood,precip_sum_3h,6,0.6413005435046977,0.6413005435046977,0.28260108700939535,0.3333333432674408,0.30000001192092896,0.0,2429,4858
flood,precip_sum_6h,6,0.6553940896342924,0.6553940896342924,0.3107881792685847,0.45000001788139343,0.9000000357627869,0.0,2429,4858
flood,precip_sum_12h,6,0.659125546754675,0.659125546754675,0.3182510935093501,0.5,3.5,0.6000000238418579,2429,4858
flood,precip_sum_24h,6,0.6577222514216426,0.6577222514216426,0.3154445028432853,0.4862385094165802,7.099999904632568,1.8000000715255737,2429,4858
flood,precip_sum_48h,6,0.6525597449238064,0.6525597449238064,0.30511948984761283,0.4632352888584137,14.300000190734863,4.850000381469727,2429,4858
flood,precip_sum_72h,6,0.6436187477341259,0.6436187477341259,0.2872374954682517,0.4265734851360321,21.100000381469727,8.899999618530273,2429,4858
flood,api_96h,6,0.6235159213300382,0.6235159213300382,0.24703184266007638,0.3279900848865509,37.99556350708008,23.477642059326172,2429,4858
flood,wet_spell_h,6,0.6264272570309257,0.6264272570309257,0.25285451406185144,0.0,0.0,0.0,2429,4858
flood,wet_frac_72h,6,0.6197893370571492,0.6197893370571492,0.23957867411429845,0.3548387289047241,0.3888888955116272,0.2361111044883728,2429,4858
flood,sm_0_7,6,0.5868738325142758,0.5868738325142758,0.17374766502855166,0.24848490953445435,0.4020000100135803,0.3610000014305115,2429,4837
flood,sm_delta_7d,6,0.6188988271670455,0.6188988271670455,0.23779765433409095,0.2549024820327759,0.012000024318695068,-0.0010000020265579224,2429,4837
flood,sm_pct,6,0.6393558453505226,0.6393558453505226,0.2787116907010452,0.4027777910232544,0.7401812672615051,0.4773413836956024,2429,4837
flood,sm_sat_ratio,6,0.6338977230445572,0.6338977230445572,0.2677954460891143,0.3253973126411438,0.9379845261573792,0.883912205696106,2399,4768
flood,sm_7_28,6,0.5707893295071024,0.5707893295071024,0.14157865901420474,0.2202381193637848,0.39100000262260437,0.3540000021457672,2429,4837
flood,sm2_delta_7d,6,0.6024810212686567,0.6024810212686567,0.20496204253731332,0.18918956816196442,0.006000012159347534,-0.0010000020265579224,2429,4837
flood,mslp_hpa,6,0.424494889103313,0.575505110896687,-0.15101022179337398,-0.16438551247119904,1009.7999877929688,1011.0,2429,4858
flood,mslp_tend_3h,6,0.4702632998652043,0.5297367001347957,-0.05947340026959136,-0.10526315122842789,-0.4000000059604645,-0.20000000298023224,2429,4858
flood,mslp_tend_6h,6,0.47413454414977796,0.525865455850222,-0.05173091170044408,-0.03333333134651184,0.4000000059604645,0.5,2429,4858
flood,mslp_tend_24h,6,0.45227249268267794,0.547727507317322,-0.09545501463464412,-0.08000000566244125,-0.30000001192092896,-0.10000000149011612,2429,4858
flood,gust,6,0.5986937633145262,0.5986937633145262,0.19738752662905235,0.23255813121795654,6.099999904632568,5.099999904632568,2429,4858
flood,gust_delta_6h,6,0.530723006840122,0.530723006840122,0.06144601368024394,0.08823532611131668,-0.19999980926513672,-0.5,2429,4858
flood,gust_max_24h,6,0.5828867545157737,0.5828867545157737,0.1657735090315473,0.20000004768371582,9.5,8.699999809265137,2429,4858
flood,wspd_10m,6,0.5600233117024102,0.5600233117024102,0.12004662340482031,0.15134567022323608,2.184032917022705,1.8788294792175293,2429,4858
flood,wspd_delta_6h,6,0.5307517778266286,0.5307517778266286,0.06150355565325727,0.08486872166395187,0.0,-0.11254304647445679,2429,4858
flood,gust_factor,6,0.5272308277179769,0.5272308277179769,0.054461655435953826,0.06660547107458115,2.519303321838379,2.4112181663513184,2429,4858
flood,dir_veer_6h,6,0.4765853389991206,0.5234146610008794,-0.04682932200175882,-0.03611837327480316,20.224857330322266,21.59531021118164,1839,3467
flood,dewpoint_dep,6,0.4117192575441425,0.5882807424558575,-0.17656148491171497,-0.1861991435289383,1.9000005722045898,2.75,2429,4858
flood,theta_e,6,0.526148886084012,0.526148886084012,0.052297772168024004,0.08443845063447952,334.3283996582031,331.83770751953125,2429,4858
flood,theta_e_delta_24h,6,0.5077256242795601,0.5077256242795601,0.015451248559120279,0.024019457399845123,0.31727898120880127,0.20734912157058716,2429,4858
flood,tcwv,6,0.5865192748903291,0.5865192748903291,0.17303854978065814,0.22711865603923798,44.29999923706055,37.599998474121094,2429,4832
flood,tcwv_anom_7d,6,0.6268979613019695,0.6268979613019695,0.253795922603939,0.3227301239967346,2.510713577270508,0.2113095074892044,2429,4831
flood,blh,6,0.5459796209025053,0.5459796209025053,0.09195924180501058,0.1517857164144516,335.0,250.0,2429,4832
flood,blh_delta_24h,6,0.5278118345788608,0.5278118345788608,0.055623669157721656,0.025641025975346565,5.0,0.0,2429,4832
flood,snow_accum_14d,6,0.5004792339578658,0.5004792339578658,0.000958467915731509,,0.0,0.0,2429,4858
flood,snowmelt_proxy,6,0.5041878946264949,0.5041878946264949,0.008375789252989874,,0.0,0.0,2429,4858
flood,rain_on_sat_6h,6,0.6577741495009861,0.6577741495009861,0.31554829900197223,0.35597294569015503,0.5039275288581848,0.0,2429,4837
flood,rain_on_sat_24h,6,0.6635567333695177,0.6635567333695177,0.3271134667390354,0.5014340877532959,4.6586103439331055,0.49939578771591187,2429,4837
flood,rain_on_sat_72h,6,0.6571676761221927,0.6571676761221927,0.31433535224438547,0.487976610660553,14.02175235748291,3.4277946949005127,2429,4837
flood,precip_1h,12,0.6131624763285544,0.6131624763285544,0.22632495265710872,0.0,0.0,0.0,2429,4858
flood,precip_sum_3h,12,0.629127323013518,0.629127323013518,0.25825464602703607,0.3636363744735718,0.4000000059604645,0.0,2429,4858
flood,precip_sum_6h,12,0.6306414226613002,0.6306414226613002,0.2612828453226004,0.3999999761581421,1.399999976158142,0.20000000298023224,2429,4858
flood,precip_sum_12h,12,0.6393821670052802,0.6393821670052802,0.27876433401056033,0.42105263471603394,2.9000000953674316,0.5,2429,4858
flood,precip_sum_24h,12,0.6414671525163977,0.6414671525163977,0.2829343050327955,0.4368932247161865,6.099999904632568,1.600000023841858,2429,4858
flood,precip_sum_48h,12,0.6340830089146838,0.6340830089146838,0.26816601782936766,0.4060913324356079,12.899999618530273,4.900000095367432,2429,4858
flood,precip_sum_72h,12,0.6256023475091105,0.6256023475091105,0.25120469501822096,0.3567567467689514,18.899999618530273,9.0,2429,4858
flood,api_96h,12,0.6103069876972042,0.6103069876972042,0.2206139753944083,0.28725460171699524,36.14010238647461,23.56806182861328,2429,4858
flood,wet_spell_h,12,0.610737535552719,0.610737535552719,0.22147507110543807,0.0,0.0,0.0,2429,4858
flood,wet_frac_72h,12,0.6060954491672177,0.6060954491672177,0.21219089833443538,0.29999998211860657,0.3611111044883728,0.2361111044883728,2429,4858
flood,sm_0_7,12,0.578241194007391,0.578241194007391,0.1564823880147821,0.2363634556531906,0.39899998903274536,0.36000001430511475,2429,4837
flood,sm_delta_7d,12,0.6058877581235558,0.6058877581235558,0.21177551624711155,0.21568675339221954,0.010000020265579224,-0.0010000020265579224,2429,4837
flood,sm_pct,12,0.6199592512532691,0.6199592512532691,0.23991850250653823,0.35406699776649475,0.7138461470603943,0.48615384101867676,2429,4837
flood,sm_sat_ratio,12,0.6148206764703414,0.6148206764703414,0.22964135294068289,0.305576890707016,0.9343628883361816,0.8826923370361328,2399,4768
flood,sm_7_28,12,0.5642047249174467,0.5642047249174467,0.12840944983489333,0.18934914469718933,0.3869999945163727,0.35499998927116394,2429,4837
flood,sm2_delta_7d,12,0.5873621689132411,0.5873621689132411,0.17472433782648222,0.16216248273849487,0.004999995231628418,-0.0010000169277191162,2429,4837
flood,mslp_hpa,12,0.43738420631314257,0.5626157936868574,-0.12523158737371487,-0.14634382724761963,1009.5999755859375,1010.7999877929688,2429,4858
flood,mslp_tend_3h,12,0.48740309601238363,0.5125969039876164,-0.02519380797523274,-0.04545454680919647,0.30000001192092896,0.4000000059604645,2429,4858
flood,mslp_tend_6h,12,0.48407400897722574,0.5159259910227743,-0.03185198204554851,-0.06451613456010818,-0.6000000238418579,-0.4000000059604645,2429,4858
flood,mslp_tend_24h,12,0.45064199553867507,0.5493580044613249,-0.09871600892264987,-0.125,-0.30000001192092896,0.0,2429,4858
flood,gust,12,0.5792616525885159,0.5792616525885159,0.15852330517703184,0.20454546809196472,6.599999904632568,5.699999809265137,2429,4858
flood,gust_delta_6h,12,0.5239679690361474,0.5239679690361474,0.04793593807229479,0.09756098687648773,-0.19999980926513672,-0.5999999046325684,2429,4858
flood,gust_max_24h,12,0.5653897574610075,0.5653897574610075,0.130779514922015,0.14999985694885254,9.399999618530273,8.800000190734863,2429,4858
flood,wspd_10m,12,0.5458755286615805,0.5458755286615805,0.09175105732316102,0.12007637321949005,2.284731864929199,2.0223748683929443,2429,4858
flood,wspd_delta_6h,12,0.5036589152516059,0.5036589152516059,0.007317830503211775,0.013336590491235256,-0.17558002471923828,-0.19558340311050415,2429,4858
flood,gust_factor,12,0.5221373037916177,0.5221373037916177,0.044274607583235426,0.03530355915427208,2.639899969100952,2.5839805603027344,2429,4858
flood,dir_veer_6h,12,0.48254892865518406,0.5174510713448159,-0.034902142689631876,-0.05614771321415901,19.23067283630371,21.201982498168945,1873,3613
flood,dewpoint_dep,12,0.39980760303191115,0.6001923969680889,-0.2003847939361777,-0.24248303472995758,2.5,3.75,2429,4858
flood,theta_e,12,0.5194463479152094,0.5194463479152094,0.038892695830418766,0.056478653103113174,334.9095153808594,333.2486572265625,2429,4858
flood,theta_e_delta_24h,12,0.5033847222417607,0.5033847222417607,0.006769444483521347,-0.005697166081517935,0.20333892107009888,0.22996185719966888,2429,4858
flood,tcwv,12,0.5791260285485265,0.5791260285485265,0.15825205709705292,0.2073577493429184,43.599998474121094,37.400001525878906,2429,4832
